ID      x-pos       y-pos      z-pos      vm    |    x-pos       y-pos      z-pos      vm    |   vm_average
11181  -515.667969  -1924.500366  -3625.000488  20.15925 | -515.667969  -1924.500366  -3625.000488  26.343676 | 23.251463
11182  -515.667969  -1924.500366  -3875.000244  22.29756 | -515.667969  -1924.500366  -3875.000244  28.520555 | 25.409057500000003
11183  -515.667969  -1924.500366  -4125.000488  24.532578 | -515.667969  -1924.500366  -4125.000488  30.819096 | 27.675837
11184  -515.667969  -1924.500366  -4375.000488  26.873772 | -515.667969  -1924.500366  -4375.000488  33.181488 | 30.027630000000002
11185  -515.667969  -1924.500366  -4625.000488  29.271654 | -515.667969  -1924.500366  -4625.000488  35.614315 | 32.4429845
11186  -515.667969  -1924.500366  -4874.999512  31.73144 | -515.667969  -1924.500366  -4874.999512  38.079006 | 34.905223
11187  -515.667969  -1924.500366  -5124.999512  34.222576 | -515.667969  -1924.500366  -5124.999512  40.576542 | 37.399558999999996
11188  -515.667969  -1924.500366  -5374.999023  36.747124 | -515.667969  -1924.500366  -5374.999023  43.080879 | 39.9140015
11189  -515.667969  -1924.500366  -5625.0  39.285343 | -515.667969  -1924.500366  -5625.0  45.590572 | 42.437957499999996
11190  -515.667969  -1924.500366  -5875.000977  41.838203 | -515.667969  -1924.500366  -5875.000977  48.088432 | 44.9633175
11191  -515.667969  -1924.500366  -6125.000977  44.392826 | -515.667969  -1924.500366  -6125.000977  50.573143 | 47.4829845
11192  -515.667969  -1924.500366  -6375.0  46.950207 | -515.667969  -1924.500366  -6375.0  53.033817 | 49.992012
11193  -515.667969  -1924.500366  -6625.0  49.502228 | -515.667969  -1924.500366  -6625.0  55.47176 | 52.486994
11194  -515.667969  -1924.500366  -6875.000977  52.052151 | -515.667969  -1924.500366  -6875.000977  57.880814 | 54.9664825
11195  -515.667969  -1924.500366  -7124.999023  54.594757 | -515.667969  -1924.500366  -7124.999023  60.265156 | 57.4299565
11196  -515.667969  -1924.500366  -7374.998535  57.135159 | -515.667969  -1924.500366  -7374.998535  62.622864 | 59.879011500000004
11197  -515.667969  -1924.500366  -7625.0  59.670937 | -515.667969  -1924.500366  -7625.0  64.961456 | 62.316196500000004
11198  -515.667969  -1924.500366  -7875.0  62.20961 | -515.667969  -1924.500366  -7875.0  67.281143 | 64.74537649999999
11199  -515.667969  -1924.500366  -8124.999023  64.748962 | -515.667969  -1924.500366  -8124.999023  69.59317 | 67.171066
11200  -515.667969  -1924.500366  -8374.999023  67.29982 | -515.667969  -1924.500366  -8374.999023  71.897614 | 69.598717
11201  -515.667969  -1924.500366  -8625.0  69.857506 | -515.667969  -1924.500366  -8625.0  74.210655 | 72.0340805
11202  -515.667969  -1924.500366  -8875.000977  72.438179 | -515.667969  -1924.500366  -8875.000977  76.527428 | 74.4828035
11203  -515.667969  -1924.500366  -9125.0  75.029228 | -515.667969  -1924.500366  -9125.0  78.87072 | 76.949974
11204  -515.667969  -1924.500366  -9374.998047  77.655411 | -515.667969  -1924.500366  -9374.998047  81.2267 | 79.4410555
11205  -515.667969  -1924.500366  -9625.0  80.291122 | -515.667969  -1924.500366  -9625.0  83.628639 | 81.9598805
11206  -515.667969  -1924.500366  -9875.0  82.976563 | -515.667969  -1924.500366  -9875.0  86.044411 | 84.510487
11207  -515.667969  -1924.500366  -10125.0  85.661057 | -515.667969  -1924.500366  -10125.0  88.52803 | 87.0945435
11208  -515.667969  -1924.500366  -10375.0  88.414398 | -515.667969  -1924.500366  -10375.0  91.016678 | 89.71553800000001
11209  -515.667969  -1924.500366  -10624.99804  91.144943 | -515.667969  -1924.500366  -10624.99804  93.600586 | 92.3727645
11210  -515.667969  -1924.500366  -10875.00195  93.973938 | -515.667969  -1924.500366  -10875.00195  96.165344 | 95.069641
11211  -515.667969  -1924.500366  -11125.00195  96.740517 | -515.667969  -1924.500366  -11125.00195  98.866173 | 97.80334500000001
11212  -515.667969  -1924.500366  -11375.0  99.65255 | -515.667969  -1924.500366  -11375.0  101.501747 | 100.57714849999999
11213  -515.667969  -1924.500366  -11625.0  102.436089 | -515.667969  -1924.500366  -11625.0  104.341492 | 103.3887905
11214  -515.667969  -1924.500366  -11875.0  105.461716 | -515.667969  -1924.500366  -11875.0  107.030128 | 106.24592200000001
11215  -515.667969  -1924.500366  -12125.0  108.175392 | -515.667969  -1924.500366  -12125.0  110.017799 | 109.0965955
11216  -515.667969  -1924.500366  -12375.0  111.477104 | -515.667969  -1924.500366  -12375.0  112.843384 | 112.160244
11217  -515.667969  -1924.500366  -12625.0  114.142059 | -515.667969  -1924.500366  -12625.0  115.684113 | 114.91308599999999
11218  -515.667969  -1924.500366  -12874.99804  115.728333 | -515.667969  -1924.500366  -12874.99804  118.916138 | 117.3222355
11219  -515.667969  -1924.500366  -13124.99609  127.547218 | -515.667969  -1924.500366  -13124.99609  123.849739 | 125.6984785
11220  -515.667969  -1924.500366  -13374.99804  110.56723 | -515.667969  -1924.500366  -13374.99804  115.715775 | 113.1415025
481  -403.420471  1954.577026  -26125.0  8.461494 | -403.420471  1954.577026  -26125.0  9.536892 | 8.999193
482  -403.420471  1954.577026  -26375.0  9.404063 | -403.420471  1954.577026  -26375.0  7.752331 | 8.578197
483  -403.420471  1954.577026  -26625.0  8.480187 | -403.420471  1954.577026  -26625.0  7.343091 | 7.911639000000001
484  -403.420471  1954.577026  -26875.0  7.537773 | -403.420471  1954.577026  -26875.0  6.575657 | 7.056715
485  -403.420471  1954.577026  -27125.0  6.993484 | -403.420471  1954.577026  -27125.0  5.639089 | 6.3162865
486  -403.420471  1954.577026  -27375.0  6.210453 | -403.420471  1954.577026  -27375.0  5.072862 | 5.6416575
487  -403.420471  1954.577026  -27625.0  5.700204 | -403.420471  1954.577026  -27625.0  4.325921 | 5.0130625
488  -403.420471  1954.577026  -27875.0  5.099009 | -403.420471  1954.577026  -27875.0  3.838942 | 4.4689755
489  -403.420471  1954.577026  -28125.0  4.702853 | -403.420471  1954.577026  -28125.0  3.314723 | 4.008788
490  -403.420471  1954.577026  -28375.0  4.279663 | -403.420471  1954.577026  -28375.0  3.039237 | 3.65945
491  -403.420471  1954.577026  -28625.0  4.088349 | -403.420471  1954.577026  -28625.0  2.756337 | 3.4223429999999997
492  -403.420471  1954.577026  -28875.0  3.816229 | -403.420471  1954.577026  -28875.0  2.855046 | 3.3356375
493  -403.420471  1954.577026  -29125.0  3.915314 | -403.420471  1954.577026  -29125.0  2.719436 | 3.317375
494  -403.420471  1954.577026  -29375.0  3.713261 | -403.420471  1954.577026  -29375.0  3.210284 | 3.4617725000000004
495  -403.420471  1954.577026  -29625.0  4.097684 | -403.420471  1954.577026  -29625.0  3.295207 | 3.6964455000000003
496  -403.420471  1954.577026  -29875.0  4.111708 | -403.420471  1954.577026  -29875.0  2.929482 | 3.520595
3213  -403.420471  1954.577026  -13625.0  126.482727 | -403.420471  1954.577026  -13625.0  132.112869 | 129.297798
3214  -403.420471  1954.577026  -13875.0  133.087891 | -403.420471  1954.577026  -13875.0  127.140419 | 130.114155
3215  -403.420471  1954.577026  -14125.0  126.778267 | -403.420471  1954.577026  -14125.0  128.212433 | 127.49535
3216  -403.420471  1954.577026  -14375.0  123.648331 | -403.420471  1954.577026  -14375.0  122.76049 | 123.2044105
3217  -403.420471  1954.577026  -14625.0  119.645195 | -403.420471  1954.577026  -14625.0  119.526291 | 119.58574300000001
3218  -403.420471  1954.577026  -14875.0  116.284538 | -403.420471  1954.577026  -14875.0  115.756584 | 116.020561
3219  -403.420471  1954.577026  -15125.0  112.487793 | -403.420471  1954.577026  -15125.0  112.32605 | 112.4069215
3220  -403.420471  1954.577026  -15375.0  109.061325 | -403.420471  1954.577026  -15375.0  108.677292 | 108.86930849999999
3221  -403.420471  1954.577026  -15625.0  105.435631 | -403.420471  1954.577026  -15625.0  105.283669 | 105.35965
3222  -403.420471  1954.577026  -15875.0  102.014168 | -403.420471  1954.577026  -15875.0  101.771545 | 101.8928565
3223  -403.420471  1954.577026  -16125.0  98.514084 | -403.420471  1954.577026  -16125.0  98.420181 | 98.46713249999999
3224  -403.420471  1954.577026  -16375.0  95.142906 | -403.420471  1954.577026  -16375.0  95.029434 | 95.08617
3225  -403.420471  1954.577026  -16625.0  91.754517 | -403.420471  1954.577026  -16625.0  91.746437 | 91.750477
3226  -403.420471  1954.577026  -16875.0  88.459831 | -403.420471  1954.577026  -16875.0  88.467247 | 88.463539
3227  -403.420471  1954.577026  -17125.0  85.182533 | -403.420471  1954.577026  -17125.0  85.270668 | 85.2266005
3228  -403.420471  1954.577026  -17375.0  81.983391 | -403.420471  1954.577026  -17375.0  82.102402 | 82.0428965
3229  -403.420471  1954.577026  -17625.0  78.822647 | -403.420471  1954.577026  -17625.0  79.005814 | 78.9142305
3230  -403.420471  1954.577026  -17875.0  75.734558 | -403.420471  1954.577026  -17875.0  75.952721 | 75.8436395
3231  -403.420471  1954.577026  -18125.0  72.698662 | -403.420471  1954.577026  -18125.0  72.967789 | 72.8332255
3232  -403.420471  1954.577026  -18375.0  69.734947 | -403.420471  1954.577026  -18375.0  70.036644 | 69.8857955
3233  -403.420471  1954.577026  -18625.0  66.833015 | -403.420471  1954.577026  -18625.0  67.173866 | 67.00344050000001
3234  -403.420471  1954.577026  -18875.0  64.00486 | -403.420471  1954.577026  -18875.0  64.372284 | 64.188572
3235  -403.420471  1954.577026  -19125.0  61.245205 | -403.420471  1954.577026  -19125.0  61.640717 | 61.442961
3236  -403.420471  1954.577026  -19375.0  58.561302 | -403.420471  1954.577026  -19375.0  58.975475 | 58.7683885
3237  -403.420471  1954.577026  -19625.0  55.949932 | -403.420471  1954.577026  -19625.0  56.382019 | 56.1659755
3238  -403.420471  1954.577026  -19875.0  53.41573 | -403.420471  1954.577026  -19875.0  53.857555 | 53.6366425
3239  -403.420471  1954.577026  -20125.0  50.955677 | -403.420471  1954.577026  -20125.0  51.405678 | 51.1806775
3240  -403.420471  1954.577026  -20375.0  48.572853 | -403.420471  1954.577026  -20375.0  49.023232 | 48.7980425
3241  -403.420471  1954.577026  -20625.0  46.26363 | -403.420471  1954.577026  -20625.0  46.712872 | 46.488251
3242  -403.420471  1954.577026  -20875.0  44.030582 | -403.420471  1954.577026  -20875.0  44.470219 | 44.2504005
3243  -403.420471  1954.577026  -21125.0  41.868713 | -403.420471  1954.577026  -21125.0  42.298069 | 42.083391
3244  -403.420471  1954.577026  -21375.0  39.781422 | -403.420471  1954.577026  -21375.0  40.190044 | 39.985732999999996
3245  -403.420471  1954.577026  -21625.0  37.761456 | -403.420471  1954.577026  -21625.0  38.150753 | 37.9561045
3246  -403.420471  1954.577026  -21875.0  35.814877 | -403.420471  1954.577026  -21875.0  36.170589 | 35.992733
3247  -403.420471  1954.577026  -22125.0  33.930668 | -403.420471  1954.577026  -22125.0  34.2584 | 34.094533999999996
3248  -403.420471  1954.577026  -22375.0  32.120033 | -403.420471  1954.577026  -22375.0  32.399246 | 32.2596395
3249  -403.420471  1954.577026  -22625.0  30.365679 | -403.420471  1954.577026  -22625.0  30.609661 | 30.48767
3250  -403.420471  1954.577026  -22875.0  28.687426 | -403.420471  1954.577026  -22875.0  28.865791 | 28.776608500000002
3251  -403.420471  1954.577026  -23125.0  27.057714 | -403.420471  1954.577026  -23125.0  27.196852 | 27.127283
3252  -403.420471  1954.577026  -23375.0  25.509809 | -403.420471  1954.577026  -23375.0  25.564346 | 25.537077500000002
3253  -403.420471  1954.577026  -23625.0  24.000324 | -403.420471  1954.577026  -23625.0  24.017214 | 24.008769
3254  -403.420471  1954.577026  -23875.0  22.581991 | -403.420471  1954.577026  -23875.0  22.494297 | 22.538144
3255  -403.420471  1954.577026  -24125.0  21.189373 | -403.420471  1954.577026  -24125.0  21.073042 | 21.131207500000002
3256  -403.420471  1954.577026  -24375.0  19.899981 | -403.420471  1954.577026  -24375.0  19.660473 | 19.780227
3257  -403.420471  1954.577026  -24625.0  18.62413 | -403.420471  1954.577026  -24625.0  18.37077 | 18.49745
3258  -403.420471  1954.577026  -24875.0  17.456053 | -403.420471  1954.577026  -24875.0  17.077774 | 17.2669135
3259  -403.420471  1954.577026  -25125.0  16.337435 | -403.420471  1954.577026  -25125.0  15.885647 | 16.111541
3260  -403.420471  1954.577026  -25375.0  15.125062 | -403.420471  1954.577026  -25375.0  14.854455 | 14.9897585
3261  -403.420471  1954.577026  -25625.0  14.880971 | -403.420471  1954.577026  -25625.0  13.488619 | 14.184795000000001
3262  -403.420471  1954.577026  -25875.0  12.159137 | -403.420471  1954.577026  -25875.0  11.815834 | 11.9874855
8683  -403.420471  1954.577026  -124.999985  23.634373 | -403.420471  1954.577026  -124.999985  22.545456 | 23.0899145
8684  -403.420471  1954.577026  -375.0  21.259123 | -403.420471  1954.577026  -375.0  21.269777 | 21.26445
8685  -403.420471  1954.577026  -624.999939  21.084936 | -403.420471  1954.577026  -624.999939  21.643137 | 21.364036499999997
8686  -403.420471  1954.577026  -875.0  20.966635 | -403.420471  1954.577026  -875.0  20.936634 | 20.9516345
8687  -403.420471  1954.577026  -1125.0  20.434101 | -403.420471  1954.577026  -1125.0  20.91396 | 20.6740305
8688  -403.420471  1954.577026  -1375.000122  20.49773 | -403.420471  1954.577026  -1375.000122  20.600626 | 20.549177999999998
8689  -403.420471  1954.577026  -1625.0  20.319323 | -403.420471  1954.577026  -1625.0  20.675009 | 20.497166
8690  -403.420471  1954.577026  -1874.999756  20.503748 | -403.420471  1954.577026  -1874.999756  20.671518 | 20.587633
8691  -403.420471  1954.577026  -2125.0  20.654116 | -403.420471  1954.577026  -2125.0  20.936266 | 20.795191
8692  -403.420471  1954.577026  -2375.000244  21.047972 | -403.420471  1954.577026  -2375.000244  21.246595 | 21.1472835
8693  -403.420471  1954.577026  -2624.999756  21.50523 | -403.420471  1954.577026  -2624.999756  21.758381 | 21.6318055
8694  -403.420471  1954.577026  -2874.999512  22.147167 | -403.420471  1954.577026  -2874.999512  22.375984 | 22.2615755
8695  -403.420471  1954.577026  -3124.999756  22.894653 | -403.420471  1954.577026  -3124.999756  23.159422 | 23.0270375
8696  -403.420471  1954.577026  -3375.000244  23.793932 | -403.420471  1954.577026  -3375.000244  24.069906 | 23.931919
8697  -403.420471  1954.577026  -3625.000244  24.811689 | -403.420471  1954.577026  -3625.000244  25.124086 | 24.9678875
8698  -403.420471  1954.577026  -3875.000244  25.96076 | -403.420471  1954.577026  -3875.000244  26.306843 | 26.1338015
8699  -403.420471  1954.577026  -4125.0  27.227903 | -403.420471  1954.577026  -4125.0  27.617548 | 27.4227255
8700  -403.420471  1954.577026  -4375.0  28.613209 | -403.420471  1954.577026  -4375.0  29.05032 | 28.8317645
8701  -403.420471  1954.577026  -4625.0  30.111727 | -403.420471  1954.577026  -4625.0  30.59948 | 30.3556035
8702  -403.420471  1954.577026  -4875.0  31.720301 | -403.420471  1954.577026  -4875.0  32.262383 | 31.991342
8703  -403.420471  1954.577026  -5124.999512  33.437126 | -403.420471  1954.577026  -5124.999512  34.033344 | 33.735235
8704  -403.420471  1954.577026  -5374.999512  35.259491 | -403.420471  1954.577026  -5374.999512  35.910572 | 35.5850315
8705  -403.420471  1954.577026  -5625.0  37.186466 | -403.420471  1954.577026  -5625.0  37.889748 | 37.538107
8706  -403.420471  1954.577026  -5875.000488  39.216328 | -403.420471  1954.577026  -5875.000488  39.968826 | 39.592577
8707  -403.420471  1954.577026  -6125.000977  41.348438 | -403.420471  1954.577026  -6125.000977  42.144638 | 41.746538
8708  -403.420471  1954.577026  -6375.000488  43.5812 | -403.420471  1954.577026  -6375.000488  44.41534 | 43.998270000000005
8709  -403.420471  1954.577026  -6625.0  45.913826 | -403.420471  1954.577026  -6625.0  46.778156 | 46.345991
8710  -403.420471  1954.577026  -6875.000488  48.344662 | -403.420471  1954.577026  -6875.000488  49.230911 | 48.787786499999996
8711  -403.420471  1954.577026  -7124.999512  50.872715 | -403.420471  1954.577026  -7124.999512  51.770313 | 51.321514
8712  -403.420471  1954.577026  -7374.999023  53.494251 | -403.420471  1954.577026  -7374.999023  54.395512 | 53.944881499999994
8713  -403.420471  1954.577026  -7625.0  56.209923 | -403.420471  1954.577026  -7625.0  57.101105 | 56.655514
8714  -403.420471  1954.577026  -7875.0  59.012718 | -403.420471  1954.577026  -7875.0  59.88792 | 59.450319
8715  -403.420471  1954.577026  -8124.999023  61.905205 | -403.420471  1954.577026  -8124.999023  62.74807 | 62.326637500000004
8716  -403.420471  1954.577026  -8374.999023  64.876602 | -403.420471  1954.577026  -8374.999023  65.685349 | 65.28097550000001
8717  -403.420471  1954.577026  -8625.0  67.932884 | -403.420471  1954.577026  -8625.0  68.688194 | 68.310539
8718  -403.420471  1954.577026  -8875.000977  71.058586 | -403.420471  1954.577026  -8875.000977  71.76445 | 71.411518
8719  -403.420471  1954.577026  -9125.0  74.265038 | -403.420471  1954.577026  -9125.0  74.897179 | 74.5811085
8720  -403.420471  1954.577026  -9374.999023  77.528069 | -403.420471  1954.577026  -9374.999023  78.102539 | 77.815304
8721  -403.420471  1954.577026  -9625.0  80.87104 | -403.420471  1954.577026  -9625.0  81.352882 | 81.111961
8722  -403.420471  1954.577026  -9875.0  84.255058 | -403.420471  1954.577026  -9875.0  84.678734 | 84.466896
8723  -403.420471  1954.577026  -10125.0  87.722946 | -403.420471  1954.577026  -10125.0  88.034096 | 87.878521
8724  -403.420471  1954.577026  -10375.0  91.208565 | -403.420471  1954.577026  -10375.0  91.476166 | 91.3423655
8725  -403.420471  1954.577026  -10624.99902  94.794998 | -403.420471  1954.577026  -10624.99902  94.921646 | 94.858322
8726  -403.420471  1954.577026  -10875.00097  98.360565 | -403.420471  1954.577026  -10875.00097  98.480965 | 98.42076499999999
8727  -403.420471  1954.577026  -11125.00097  102.065041 | -403.420471  1954.577026  -11125.00097  101.99823 | 102.0316355
8728  -403.420471  1954.577026  -11375.0  105.682938 | -403.420471  1954.577026  -11375.0  105.684937 | 105.6839375
8729  -403.420471  1954.577026  -11625.0  109.519547 | -403.420471  1954.577026  -11625.0  109.247559 | 109.383553
8730  -403.420471  1954.577026  -11875.0  113.142136 | -403.420471  1954.577026  -11875.0  113.077347 | 113.1097415
8731  -403.420471  1954.577026  -12125.0  117.161003 | -403.420471  1954.577026  -12125.0  116.682343 | 116.921673
8732  -403.420471  1954.577026  -12374.99902  120.708176 | -403.420471  1954.577026  -12374.99902  120.63118 | 120.669678
8733  -403.420471  1954.577026  -12625.0  124.934433 | -403.420471  1954.577026  -12625.0  124.057739 | 124.49608599999999
8734  -403.420471  1954.577026  -12874.99902  128.40097 | -403.420471  1954.577026  -12874.99902  129.74147 | 129.07121999999998
8735  -403.420471  1954.577026  -13124.99804  134.266266 | -403.420471  1954.577026  -13124.99804  128.479019 | 131.37264249999998
8736  -403.420471  1954.577026  -13374.99902  129.51297 | -403.420471  1954.577026  -13374.99902  134.923065 | 132.2180175
1233  -403.420013  -1954.577148  -26125.0  3.349991 | -403.420013  -1954.577148  -26125.0  4.80865 | 4.0793205
1234  -403.420013  -1954.577148  -26375.0  5.16395 | -403.420013  -1954.577148  -26375.0  3.898748 | 4.531349
1235  -403.420013  -1954.577148  -26625.0  4.97412 | -403.420013  -1954.577148  -26625.0  3.627753 | 4.3009365
1236  -403.420013  -1954.577148  -26875.0  4.728933 | -403.420013  -1954.577148  -26875.0  3.436355 | 4.082644
1237  -403.420013  -1954.577148  -27125.0  4.781456 | -403.420013  -1954.577148  -27125.0  3.022607 | 3.9020315
1238  -403.420013  -1954.577148  -27375.0  4.569334 | -403.420013  -1954.577148  -27375.0  2.9549 | 3.762117
1239  -403.420013  -1954.577148  -27625.0  4.520662 | -403.420013  -1954.577148  -27625.0  2.699361 | 3.6100114999999997
1240  -403.420013  -1954.577148  -27875.0  4.325493 | -403.420013  -1954.577148  -27875.0  2.65205 | 3.4887715
1241  -403.420013  -1954.577148  -28125.0  4.242671 | -403.420013  -1954.577148  -28125.0  2.496606 | 3.3696384999999998
1242  -403.420013  -1954.577148  -28375.0  4.034132 | -403.420013  -1954.577148  -28375.0  2.517647 | 3.2758895
1243  -403.420013  -1954.577148  -28625.0  3.980335 | -403.420013  -1954.577148  -28625.0  2.385841 | 3.183088
1244  -403.420013  -1954.577148  -28875.0  3.73529 | -403.420013  -1954.577148  -28875.0  2.544042 | 3.139666
1245  -403.420013  -1954.577148  -29125.0  3.774564 | -403.420013  -1954.577148  -29125.0  2.340351 | 3.0574575
1246  -403.420013  -1954.577148  -29375.0  3.468496 | -403.420013  -1954.577148  -29375.0  2.632249 | 3.0503725
1247  -403.420013  -1954.577148  -29625.0  3.699253 | -403.420013  -1954.577148  -29625.0  2.633303 | 3.166278
1248  -403.420013  -1954.577148  -29875.0  3.003733 | -403.420013  -1954.577148  -29875.0  1.976234 | 2.4899835
5563  -403.420013  -1954.577148  -13625.0  119.364258 | -403.420013  -1954.577148  -13625.0  124.745377 | 122.05481750000001
5564  -403.420013  -1954.577148  -13875.0  127.256813 | -403.420013  -1954.577148  -13875.0  121.535973 | 124.39639299999999
5565  -403.420013  -1954.577148  -14125.0  120.814018 | -403.420013  -1954.577148  -14125.0  122.305824 | 121.559921
5566  -403.420013  -1954.577148  -14375.0  118.082726 | -403.420013  -1954.577148  -14375.0  117.368019 | 117.72537249999999
5567  -403.420013  -1954.577148  -14625.0  114.400604 | -403.420013  -1954.577148  -14625.0  114.536018 | 114.468311
5568  -403.420013  -1954.577148  -14875.0  111.303322 | -403.420013  -1954.577148  -14875.0  111.162949 | 111.2331355
5569  -403.420013  -1954.577148  -15125.0  107.799355 | -403.420013  -1954.577148  -15125.0  108.140907 | 107.97013100000001
5570  -403.420013  -1954.577148  -15375.0  104.627823 | -403.420013  -1954.577148  -15375.0  104.921516 | 104.7746695
5571  -403.420013  -1954.577148  -15625.0  101.265976 | -403.420013  -1954.577148  -15625.0  101.946068 | 101.606022
5572  -403.420013  -1954.577148  -15875.0  98.083618 | -403.420013  -1954.577148  -15875.0  98.873283 | 98.47845050000001
5573  -403.420013  -1954.577148  -16125.0  94.82637 | -403.420013  -1954.577148  -16125.0  95.951935 | 95.3891525
5574  -403.420013  -1954.577148  -16375.0  91.68 | -403.420013  -1954.577148  -16375.0  93.004578 | 92.342289
5575  -403.420013  -1954.577148  -16625.0  88.517357 | -403.420013  -1954.577148  -16625.0  90.157066 | 89.3372115
5576  -403.420013  -1954.577148  -16875.0  85.435341 | -403.420013  -1954.577148  -16875.0  87.319618 | 86.37747949999999
5577  -403.420013  -1954.577148  -17125.0  82.369904 | -403.420013  -1954.577148  -17125.0  84.55587 | 83.462887
5578  -403.420013  -1954.577148  -17375.0  79.372704 | -403.420013  -1954.577148  -17375.0  81.819588 | 80.596146
5579  -403.420013  -1954.577148  -17625.0  76.41153 | -403.420013  -1954.577148  -17625.0  79.142647 | 77.77708849999999
5580  -403.420013  -1954.577148  -17875.0  73.514275 | -403.420013  -1954.577148  -17875.0  76.500145 | 75.00721
5581  -403.420013  -1954.577148  -18125.0  70.664413 | -403.420013  -1954.577148  -18125.0  73.907181 | 72.285797
5582  -403.420013  -1954.577148  -18375.0  67.876801 | -403.420013  -1954.577148  -18375.0  71.348915 | 69.612858
5583  -403.420013  -1954.577148  -18625.0  65.142067 | -403.420013  -1954.577148  -18625.0  68.831253 | 66.98666
5584  -403.420013  -1954.577148  -18875.0  62.467567 | -403.420013  -1954.577148  -18875.0  66.343903 | 64.40573499999999
5585  -403.420013  -1954.577148  -19125.0  59.846771 | -403.420013  -1954.577148  -19125.0  63.88805 | 61.8674105
5586  -403.420013  -1954.577148  -19375.0  57.282837 | -403.420013  -1954.577148  -19375.0  61.455509 | 59.369173
5587  -403.420013  -1954.577148  -19625.0  54.770004 | -403.420013  -1954.577148  -19625.0  59.045681 | 56.9078425
5588  -403.420013  -1954.577148  -19875.0  52.309521 | -403.420013  -1954.577148  -19875.0  56.651592 | 54.4805565
5589  -403.420013  -1954.577148  -20125.0  49.895485 | -403.420013  -1954.577148  -20125.0  54.273094 | 52.0842895
5590  -403.420013  -1954.577148  -20375.0  47.529118 | -403.420013  -1954.577148  -20375.0  51.903912 | 49.716515
5591  -403.420013  -1954.577148  -20625.0  45.203701 | -403.420013  -1954.577148  -20625.0  49.546005 | 47.374853
5592  -403.420013  -1954.577148  -20875.0  42.922199 | -403.420013  -1954.577148  -20875.0  47.192993 | 45.057596000000004
5593  -403.420013  -1954.577148  -21125.0  40.676003 | -403.420013  -1954.577148  -21125.0  44.850342 | 42.763172499999996
5594  -403.420013  -1954.577148  -21375.0  38.471806 | -403.420013  -1954.577148  -21375.0  42.509953 | 40.490879500000005
5595  -403.420013  -1954.577148  -21625.0  36.297192 | -403.420013  -1954.577148  -21625.0  40.182491 | 38.2398415
5596  -403.420013  -1954.577148  -21875.0  34.165447 | -403.420013  -1954.577148  -21875.0  37.855453 | 36.01045
5597  -403.420013  -1954.577148  -22125.0  32.056904 | -403.420013  -1954.577148  -22125.0  35.547398 | 33.802151
5598  -403.420013  -1954.577148  -22375.0  29.996267 | -403.420013  -1954.577148  -22375.0  33.237328 | 31.616797499999997
5599  -403.420013  -1954.577148  -22625.0  27.950621 | -403.420013  -1954.577148  -22625.0  30.956537 | 29.453579
5600  -403.420013  -1954.577148  -22875.0  25.964418 | -403.420013  -1954.577148  -22875.0  28.669117 | 27.316767499999997
5601  -403.420013  -1954.577148  -23125.0  23.981054 | -403.420013  -1954.577148  -23125.0  26.427475 | 25.2042645
5602  -403.420013  -1954.577148  -23375.0  22.079067 | -403.420013  -1954.577148  -23375.0  24.170492 | 23.1247795
5603  -403.420013  -1954.577148  -23625.0  20.159931 | -403.420013  -1954.577148  -23625.0  21.985157 | 21.072544
5612  -403.420013  -1954.577148  -25875.0  4.617621 | -403.420013  -1954.577148  -25875.0  4.366928 | 4.4922745
11221  -403.420013  -1954.577148  -124.999992  18.497618 | -403.420013  -1954.577148  -124.999992  18.120785 | 18.3092015
11222  -403.420013  -1954.577148  -375.0  15.561953 | -403.420013  -1954.577148  -375.0  16.128847 | 15.845400000000001
11223  -403.420013  -1954.577148  -625.0  14.462145 | -403.420013  -1954.577148  -625.0  15.964954 | 15.2135495
11224  -403.420013  -1954.577148  -874.999939  13.343386 | -403.420013  -1954.577148  -874.999939  14.615705 | 13.9795455
11225  -403.420013  -1954.577148  -1125.0  11.884399 | -403.420013  -1954.577148  -1125.0  14.121656 | 13.0030275
11226  -403.420013  -1954.577148  -1375.000122  11.148374 | -403.420013  -1954.577148  -1375.000122  13.395834 | 12.272104
11227  -403.420013  -1954.577148  -1625.0  10.263596 | -403.420013  -1954.577148  -1625.0  13.285882 | 11.774739
11228  -403.420013  -1954.577148  -1874.999756  10.017228 | -403.420013  -1954.577148  -1874.999756  13.245772 | 11.631499999999999
11229  -403.420013  -1954.577148  -2125.0  9.984459 | -403.420013  -1954.577148  -2125.0  13.715008 | 11.8497335
11230  -403.420013  -1954.577148  -2375.0  10.494164 | -403.420013  -1954.577148  -2375.0  14.415493 | 12.4548285
11231  -403.420013  -1954.577148  -2625.0  11.328568 | -403.420013  -1954.577148  -2625.0  15.48475 | 13.406659000000001
11232  -403.420013  -1954.577148  -2874.999756  12.524537 | -403.420013  -1954.577148  -2874.999756  16.791613 | 14.658075
11233  -403.420013  -1954.577148  -3125.0  13.970239 | -403.420013  -1954.577148  -3125.0  18.337336 | 16.1537875
11234  -403.420013  -1954.577148  -3375.000244  15.619522 | -403.420013  -1954.577148  -3375.000244  20.065586 | 17.842554
11235  -403.420013  -1954.577148  -3625.0  17.431292 | -403.420013  -1954.577148  -3625.0  21.943079 | 19.6871855
11236  -403.420013  -1954.577148  -3875.0  19.360634 | -403.420013  -1954.577148  -3875.0  23.948431 | 21.654532500000002
